Index,Lang,Field,Original,Patched,ChangeType
6,DA,answer_full_da,"Følgende farver findes i Argresia:
- Sort (Diverse) – format: 430x120","Følgende farver findes i Argresia:
- Sort (Diverse) – format: 430x120cm",FORMAT_NORMALIZED
6,DE,question_de,"Die Argresia-Serie ist in folgenden Farben erhältlich:

- Beige
- Grau
- Anthrazit
- Weiß
- Sand

Diese Farbpalette bietet vielseitige Gestaltungsmöglichkeiten für verschiedene Anwendungen im Innen- und Außenbereich.","Die Argresia-Serie ist in folgenden Farben erhältlich:

- Beige
- Grau
- Anthrazit
- Weiß
- Sand

Diese Farbpalette bietet vielseitige Gestaltungsmöglichkeiten für verschiedene Anwendungen im Innen- …",TRUNCATED
6,DE,answer_de,"Die folgenden Farben sind in Argresia erhältlich:
- Schwarz (Sonstiges) – Format: 430x120","Die folgenden Farben sind in Argresia erhältlich:
- Schwarz (Sonstiges) – Format: 430x120cm",FORMAT_NORMALIZED
6,DE,answer_full_de,"Die folgenden Farben sind in Argresia erhältlich:
- Schwarz (Sonstiges) – Format: 430x120","Die folgenden Farben sind in Argresia erhältlich:
- Schwarz (Sonstiges) – Format: 430x120cm",FORMAT_NORMALIZED
7,SE,answer_full_se,"Följande färger finns i Beton:
- Cemento (Övrigt) – format: 120x240cm20x120cm30x120cm40x120cm60x120cm60x60cm80x180cm80x80cm- Cenere (Övrigt) – format: 120x240cm20x120cm30x120cm40x120cm60x120cm60x60cm80x180cm80x80cm- Sandalo (Beige) – format: 120x240cm20x120cm30x120cm40x120cm60x120cm60x60cm80x180cm80x80cm","Följande färger finns i Beton:
- Cemento (Övrigt) – format: 120x240cm20x120cm30x120cm40x120cm60x120cm60x60cm80x180cm80x80cm- Cenere (Övrigt) – format: …",FORMAT_NORMALIZED
7,EN,question_en,"The Beton series is available in the following colors:

- Light Grey
- Dark Grey
- Anthracite
- Beige
- White

These colors are designed to complement various architectural styles and enhance outdoor spaces.","The Beton series is available in the following colors:

- Light Grey
- Dark Grey
- Anthracite
- Beige
- White

These colors are designed to complement various architectural styles and enhance outdoor …",TRUNCATED
7,EN,answer_en,"The following colors are available in Beton:
- Cemento (Other) – format: 120x240cm, 20x120cm, 30x120cm, 40x120cm, 60x120cm, 60x60cm, 80x180cm, 80x80cm
- Cenere (Other) – format: 120x240cm, 20x120cm … Would you like to see more?","The following colors are available in Beton:
- Cemento (Other) – format: 120x240cm, 20x120cm, 30x120cm, 40x120cm, 60x120cm, 60x60cm, 80x180cm, 80x80cm
- Cenere (Other) – format: 120x240cm, 20x120cm … …",FORMAT_NORMALIZED
7,EN,answer_full_en,"The following colors are available in Beton:
- Cemento (Other) – format: 120x240cm, 20x120cm, 30x120cm, 40x120cm, 60x120cm, 60x60cm, 80x180cm, 80x80cm
- Cenere (Other) – format: 120x240cm, 20x120cm, 30x120cm, 40x120cm, 60x120cm, 60x60cm, 80x180cm, 80x80cm
- Sandalo (Beige) – format: 120x240cm, 20x120cm, 30x120cm, 40x120cm, 60x120cm, 60x60cm, 80x180cm, 80x80cm","The following colors are available in Beton:
- Cemento (Other) – format: 120x240cm, 20x120cm, 30x120cm, 40x120cm, 60x120cm, 60x60cm, 80x180cm, 80x80cm
- Cenere (Other) – format: 120x240cm, 20x120cm, …",FORMAT_NORMALIZED
7,DA,answer_da,"Følgende farver findes i Beton:
- Cemento (Øvrigt) – format: 120x240cm, 20x120cm, 30x120cm, 40x120cm, 60x120cm, 60x60cm, 80x180cm, 80x80cm
- Cenere (Øvrigt) – format: 120x240cm, 20x120cm, 30x120cm … Vil du se flere?","Følgende farver findes i Beton:
- Cemento (Øvrigt) – format: 120x240cm, 20x120cm, 30x120cm, 40x120cm, 60x120cm, 60x60cm, 80x180cm, 80x80cm
- Cenere (Øvrigt) – format: 120x240cm, 20x120cm, 30x120cm … …",FORMAT_NORMALIZED
7,DA,answer_full_da,"Følgende farver findes i Beton:
- Cemento (Øvrigt) – format: 120x240cm, 20x120cm, 30x120cm, 40x120cm, 60x120cm, 60x60cm, 80x180cm, 80x80cm
- Cenere (Øvrigt) – format: 120x240cm, 20x120cm, 30x120cm, 40x120cm, 60x120cm, 60x60cm, 80x180cm, 80x80cm
- Sandalo (Beige) – format: 120x240cm, 20x120cm, 30x120cm, 40x120cm, 60x120cm, 60x60cm, 80x180cm, 80x80cm","Følgende farver findes i Beton:
- Cemento (Øvrigt) – format: 120x240cm, 20x120cm, 30x120cm, 40x120cm, 60x120cm, 60x60cm, 80x180cm, 80x80cm
- Cenere (Øvrigt) – format: 120x240cm, 20x120cm, 30x120cm, …",FORMAT_NORMALIZED
7,DE,question_de,"Die Farbpalette der Serie Beton umfasst folgende Farben:

- Grau
- Anthrazit
- Beige
- Weiß
- Sand

Diese Farben sind ideal für moderne und industrielle Designs und bieten eine vielseitige Grundlage für verschiedene Anwendungen in der Innen- und Außengestaltung.","Die Farbpalette der Serie Beton umfasst folgende Farben:

- Grau
- Anthrazit
- Beige
- Weiß
- Sand

Diese Farben sind ideal für moderne und industrielle Designs und bieten eine vielseitige Grundlage …",TRUNCATED
7,DE,answer_de,"Die folgenden Farben sind in Beton erhältlich:
- Cemento (Sonstiges) – Format: 120x240cm, 20x120cm, 30x120cm, 40x120cm, 60x120cm, 60x60cm, 80x180cm, 80x80cm
- Cenere (Sonstiges) – Format: 120x240cm … Möchten Sie mehr sehen?","Die folgenden Farben sind in Beton erhältlich:
- Cemento (Sonstiges) – Format: 120x240cm, 20x120cm, 30x120cm, 40x120cm, 60x120cm, 60x60cm, 80x180cm, 80x80cm
- Cenere (Sonstiges) – Format: 120x240cm … …",FORMAT_NORMALIZED
7,DE,answer_full_de,"Die folgenden Farben sind in Beton erhältlich:
- Cemento (Sonstiges) – Format: 120x240cm, 20x120cm, 30x120cm, 40x120cm, 60x120cm, 60x60cm, 80x180cm, 80x80cm
- Cenere (Sonstiges) – Format: 120x240cm, 20x120cm, 30x120cm, 40x120cm, 60x120cm, 60x60cm, 80x180cm, 80x80cm
- Sandalo (Beige) – Format: 120x240cm, 20x120cm, 30x120cm, 40x120cm, 60x120cm, 60x60cm, 80x180cm, 80x80cm","Die folgenden Farben sind in Beton erhältlich:
- Cemento (Sonstiges) – Format: 120x240cm, 20x120cm, 30x120cm, 40x120cm, 60x120cm, 60x60cm, 80x180cm, 80x80cm
- Cenere (Sonstiges) – Format: 120x240cm, …",FORMAT_NORMALIZED
8,SE,answer_full_se,"Följande färger finns i Cemento:
- Clay (Brun) – format: 20x120cm40x120cm60x60cm80x180cm80x80cm- Grit (Övrigt) – format: 20x120cm40x120cm60x60cm80x180cm80x80cm- Land (Övrigt) – format: 20x120cm40x120cm60x60cm80x180cm80x80cm- Lime (Övrigt) – format: 20x120cm40x120cm60x60cm80x180cm80x80cm- Rust (Övrigt) – format: 20x120cm40x120cm60x60cm80x180cm80x80cm","Följande färger finns i Cemento:
- Clay (Brun) – format: 20x120cm40x120cm60x60cm80x180cm80x80cm- Grit (Övrigt) – format: 20x120cm40x120cm60x60cm80x180cm80x80cm- Land (Övrigt) – format: …",FORMAT_NORMALIZED
8,EN,question_en,"The Cemento series is available in the following colors:

- Light Grey
- Dark Grey
- Beige
- Anthracite
- White

These colors provide a versatile palette suitable for various design aesthetics in both residential and commercial spaces.","The Cemento series is available in the following colors:

- Light Grey
- Dark Grey
- Beige
- Anthracite
- White

These colors provide a versatile palette suitable for various design aesthetics in …",TRUNCATED
8,EN,answer_en,"The following colors are available in Cemento:
- Clay (Brown) – format: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Grit (Other) – format: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Land … Would you like to see more?","The following colors are available in Cemento:
- Clay (Brown) – format: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Grit (Other) – format: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Land … …",FORMAT_NORMALIZED
8,EN,answer_full_en,"The following colors are available in Cemento:
- Clay (Brown) – format: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Grit (Other) – format: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Land (Other) – format: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Lime (Other) – format: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Rust (Other) – format: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm","The following colors are available in Cemento:
- Clay (Brown) – format: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Grit (Other) – format: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Land …",FORMAT_NORMALIZED
8,DA,answer_da,"Følgende farver findes i Cemento:
- Clay (Brun) – format: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Grit (Øvrigt) – format: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Land (Øvrigt) – … Vil du se flere?","Følgende farver findes i Cemento:
- Clay (Brun) – format: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Grit (Øvrigt) – format: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Land (Øvrigt) – … …",FORMAT_NORMALIZED
8,DA,answer_full_da,"Følgende farver findes i Cemento:
- Clay (Brun) – format: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Grit (Øvrigt) – format: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Land (Øvrigt) – format: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Lime (Øvrigt) – format: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Rust (Øvrigt) – format: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm","Følgende farver findes i Cemento:
- Clay (Brun) – format: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Grit (Øvrigt) – format: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Land (Øvrigt) – …",FORMAT_NORMALIZED
8,DE,question_de,"Die Farbpalette der Serie Cemento umfasst folgende Farben:

- Grau
- Anthrazit
- Beige
- Sand
- Weiß

Diese Farben sind ideal für moderne und industrielle Innen- und Außenräume und bieten eine vielseitige Grundlage für verschiedene Designkonzepte.","Die Farbpalette der Serie Cemento umfasst folgende Farben:

- Grau
- Anthrazit
- Beige
- Sand
- Weiß

Diese Farben sind ideal für moderne und industrielle Innen- und Außenräume und bieten eine …",TRUNCATED
8,DE,answer_de,"Die folgenden Farben sind in Cemento erhältlich:
- Clay (Braun) – Formate: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Grit (Sonstiges) – Formate: 20x120cm, 40x120cm, 60x60cm, 80x180cm … Möchten Sie mehr sehen?","Die folgenden Farben sind in Cemento erhältlich:
- Clay (Braun) – Formate: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Grit (Sonstiges) – Formate: 20x120cm, 40x120cm, 60x60cm, 80x180cm … Möchten …",FORMAT_NORMALIZED
8,DE,answer_full_de,"Die folgenden Farben sind in Cemento erhältlich:
- Clay (Braun) – Formate: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Grit (Sonstiges) – Formate: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Land (Sonstiges) – Formate: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Lime (Sonstiges) – Formate: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Rust (Sonstiges) – Formate: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm","Die folgenden Farben sind in Cemento erhältlich:
- Clay (Braun) – Formate: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Grit (Sonstiges) – Formate: 20x120cm, 40x120cm, 60x60cm, 80x180cm, …",FORMAT_NORMALIZED
9,SE,answer_full_se,"Följande färger finns i Cortina:
- Basalto (Grå) – format: 20x120cm40x120cm60x60cm80x180cm80x80cm- Calcite (Övrigt) – format: 20x120cm40x120cm60x60cm80x180cm80x80cm- Cenere (Övrigt) – format: 20x120cm40x120cm60x60cm80x180cm80x80cm- Sabbia (Övrigt) – format: 20x120cm40x120cm60x60cm80x180cm80x80cm","Följande färger finns i Cortina:
- Basalto (Grå) – format: 20x120cm40x120cm60x60cm80x180cm80x80cm- Calcite (Övrigt) – format: 20x120cm40x120cm60x60cm80x180cm80x80cm- Cenere (Övrigt) – format: …",FORMAT_NORMALIZED
9,EN,question_en,"The Cortina series is available in the following colors:

- White
- Beige
- Grey
- Anthracite
- Black

These colors provide a versatile palette suitable for various design applications in both residential and commercial spaces.","The Cortina series is available in the following colors:

- White
- Beige
- Grey
- Anthracite
- Black

These colors provide a versatile palette suitable for various design applications in both …",TRUNCATED
9,EN,answer_en,"The following colors are available in Cortina:
- Basalto (Gray) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Calcite (Other) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- … Would you like to see more?","The following colors are available in Cortina:
- Basalto (Gray) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Calcite (Other) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- … …",FORMAT_NORMALIZED
9,EN,answer_full_en,"The following colors are available in Cortina:
- Basalto (Gray) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Calcite (Other) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Cenere (Other) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Sabbia (Other) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm","The following colors are available in Cortina:
- Basalto (Gray) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Calcite (Other) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- …",FORMAT_NORMALIZED
9,DA,answer_da,"Følgende farver findes i Cortina:
- Basalto (Grå) – format: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Calcite (Andet) – format: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Cenere (Andet) … Vil du se flere?","Følgende farver findes i Cortina:
- Basalto (Grå) – format: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Calcite (Andet) – format: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Cenere (Andet) …",FORMAT_NORMALIZED
9,DA,answer_full_da,"Følgende farver findes i Cortina:
- Basalto (Grå) – format: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Calcite (Andet) – format: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Cenere (Andet) – format: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Sabbia (Andet) – format: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm","Følgende farver findes i Cortina:
- Basalto (Grå) – format: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Calcite (Andet) – format: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Cenere (Andet) …",FORMAT_NORMALIZED
9,DE,question_de,"Die Farbpalette der Serie Cortina umfasst folgende Farben:

- Beige
- Grau
- Anthrazit
- Weiß
- Sand

Diese Farben bieten eine vielseitige Auswahl für verschiedene Anwendungen in der Innen- und Außengestaltung.","Die Farbpalette der Serie Cortina umfasst folgende Farben:

- Beige
- Grau
- Anthrazit
- Weiß
- Sand

Diese Farben bieten eine vielseitige Auswahl für verschiedene Anwendungen in der Innen- und …",TRUNCATED
9,DE,answer_de,"Die folgenden Farben sind in Cortina erhältlich:
- Basalto (Grau) – Formate: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Calcite (Sonstiges) – Formate: 20x120cm, 40x120cm, 60x60cm, 80x180cm … Möchten Sie mehr sehen?","Die folgenden Farben sind in Cortina erhältlich:
- Basalto (Grau) – Formate: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Calcite (Sonstiges) – Formate: 20x120cm, 40x120cm, 60x60cm, 80x180cm … …",FORMAT_NORMALIZED
9,DE,answer_full_de,"Die folgenden Farben sind in Cortina erhältlich:
- Basalto (Grau) – Formate: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Calcite (Sonstiges) – Formate: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Cenere (Sonstiges) – Formate: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Sabbia (Sonstiges) – Formate: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm","Die folgenden Farben sind in Cortina erhältlich:
- Basalto (Grau) – Formate: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Calcite (Sonstiges) – Formate: 20x120cm, 40x120cm, 60x60cm, 80x180cm, …",FORMAT_NORMALIZED
10,SE,answer_full_se,"Följande färger finns i Grotta:
- Porfido (Övrigt) – format: 20x120cm40x120cm60x60cm80x180cm80x80cm- Silver Black (Grå) – format: 20x120cm40x120cm60x60cm80x180cm80x80cm- Silver White (Grå) – format: 20x120cm40x120cm60x60cm80x180cm80x80cm","Följande färger finns i Grotta:
- Porfido (Övrigt) – format: 20x120cm40x120cm60x60cm80x180cm80x80cm- Silver Black (Grå) – format: 20x120cm40x120cm60x60cm80x180cm80x80cm- Silver White (Grå) – format: …",FORMAT_NORMALIZED
10,EN,answer_en,"The following colors are available in Grotta:
- Porfido (Other) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Silver Black (Gray) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- … Would you like to see more?","The following colors are available in Grotta:
- Porfido (Other) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Silver Black (Gray) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- …",FORMAT_NORMALIZED
10,EN,answer_full_en,"The following colors are available in Grotta:
- Porfido (Other) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Silver Black (Gray) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Silver White (Gray) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm","The following colors are available in Grotta:
- Porfido (Other) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Silver Black (Gray) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- …",FORMAT_NORMALIZED
10,DA,answer_da,"Følgende farver findes i Grotta:
- Porfido (Andet) – format: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Silver Black (Grå) – format: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Silver … Vil du se flere?","Følgende farver findes i Grotta:
- Porfido (Andet) – format: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Silver Black (Grå) – format: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Silver … …",FORMAT_NORMALIZED
10,DA,answer_full_da,"Følgende farver findes i Grotta:
- Porfido (Andet) – format: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Silver Black (Grå) – format: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Silver White (Grå) – format: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm","Følgende farver findes i Grotta:
- Porfido (Andet) – format: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Silver Black (Grå) – format: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Silver …",FORMAT_NORMALIZED
10,DE,question_de,"Die Farbpalette der Serie Grotta umfasst folgende Farbtöne:

- Beige
- Grau
- Anthrazit
- Sand
- Weiß

Diese Farben bieten eine vielseitige Auswahl für verschiedene Anwendungen im Innen- und Außenbereich.","Die Farbpalette der Serie Grotta umfasst folgende Farbtöne:

- Beige
- Grau
- Anthrazit
- Sand
- Weiß

Diese Farben bieten eine vielseitige Auswahl für verschiedene Anwendungen im Innen- und …",TRUNCATED
10,DE,answer_de,"Die folgenden Farben sind in Grotta erhältlich:
- Porfido (Sonstiges) – Format: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Silver Black (Grau) – Format: 20x120cm, 40x120cm, 60x60cm, 80x180cm … Möchten Sie mehr sehen?","Die folgenden Farben sind in Grotta erhältlich:
- Porfido (Sonstiges) – Format: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Silver Black (Grau) – Format: 20x120cm, 40x120cm, 60x60cm, 80x180cm … …",FORMAT_NORMALIZED
10,DE,answer_full_de,"Die folgenden Farben sind in Grotta erhältlich:
- Porfido (Sonstiges) – Format: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Silver Black (Grau) – Format: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Silver White (Grau) – Format: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm","Die folgenden Farben sind in Grotta erhältlich:
- Porfido (Sonstiges) – Format: 20x120cm, 40x120cm, 60x60cm, 80x180cm, 80x80cm
- Silver Black (Grau) – Format: 20x120cm, 40x120cm, 60x60cm, 80x180cm, …",FORMAT_NORMALIZED
11,SE,answer_full_se,"Följande färger finns i Iris:
- Astra (Övrigt) – format: 20x120cm40x120cm60x60cm80x180cm80x80cm- Crono (Övrigt) – format: 20x120cm40x120cm60x60cm80x180cm80x80cm- Geo (Övrigt) – format: 20x120cm40x120cm60x60cm80x180cm80x80cm- Leucos (Vit) – format: 20x120cm40x120cm60x60cm80x180cm80x80cm- Litos (Övrigt) – format: 20x120cm40x120cm60x60cm80x180cm80x80cm","Följande färger finns i Iris:
- Astra (Övrigt) – format: 20x120cm40x120cm60x60cm80x180cm80x80cm- Crono (Övrigt) – format: 20x120cm40x120cm60x60cm80x180cm80x80cm- Geo (Övrigt) – format: …",FORMAT_NORMALIZED
