Index,Lang,Field,ChangeType,Original,Patched
207,SE,answer_full_se,TRUNCATED,"Vi erbjuder fötter med följande höjdintervall: 28-38, 37.5-50, 50-75, 75-120, 120-170, 170-215, 140-230, 185-275, 235-325, 205-345, 250-385, 300-400, 270-455, 315-500, 365-550, 25-50, 50-75, 75-125, 125-225.","Vi erbjuder fötter med följande höjdintervall: 28-38, 37.5-50, 50-75, 75-120, 120-170, 170-215, 140-230, 185-275, 235-325, 205-345, 250-385, 300-400, 270-455, 315-500, 365-550, 25-50, 50-75, 75-125, … Vill du se fler?"
207,EN,answer_en,TRUNCATED,"We offer feet with the following height ranges: 28-38, 37.5-50, 50-75, 75-120, 120-170, 170-215, 140-230, 185-275, 235-325, 205-345, 250-385, 300-400, 270-455, 315-500, 365-550, 25-50, 50-75, 75-125 … Would you like to see more?","We offer feet with the following height ranges: 28-38, 37.5-50, 50-75, 75-120, 120-170, 170-215, 140-230, 185-275, 235-325, 205-345, 250-385, 300-400, 270-455, 315-500, 365-550, 25-50, 50-75, 75-125 … Vill du se fler?"
207,EN,answer_full_en,TRUNCATED,"We offer feet with the following height ranges: 28-38, 37.5-50, 50-75, 75-120, 120-170, 170-215, 140-230, 185-275, 235-325, 205-345, 250-385, 300-400, 270-455, 315-500, 365-550, 25-50, 50-75, 75-125, 125-225.","We offer feet with the following height ranges: 28-38, 37.5-50, 50-75, 75-120, 120-170, 170-215, 140-230, 185-275, 235-325, 205-345, 250-385, 300-400, 270-455, 315-500, 365-550, 25-50, 50-75, 75-125, … Vill du se fler?"
207,DE,answer_de,TRUNCATED,"Wir bieten Füße mit folgenden Höhenbereichen an: 28-38, 37,5-50, 50-75, 75-120, 120-170, 170-215, 140-230, 185-275, 235-325, 205-345, 250-385, 300-400, 270-455, 315-500, 365-550, 25-50, 50-75, 75-125 … Möchten Sie mehr sehen?","Wir bieten Füße mit folgenden Höhenbereichen an: 28-38, 37,5-50, 50-75, 75-120, 120-170, 170-215, 140-230, 185-275, 235-325, 205-345, 250-385, 300-400, 270-455, 315-500, 365-550, 25-50, 50-75, 75-125 … Vill du se fler?"
207,DE,answer_full_de,TRUNCATED,"Wir bieten Füße mit folgenden Höhenbereichen an: 28-38, 37,5-50, 50-75, 75-120, 120-170, 170-215, 140-230, 185-275, 235-325, 205-345, 250-385, 300-400, 270-455, 315-500, 365-550, 25-50, 50-75, 75-125, 125-225.","Wir bieten Füße mit folgenden Höhenbereichen an: 28-38, 37,5-50, 50-75, 75-120, 120-170, 170-215, 140-230, 185-275, 235-325, 205-345, 250-385, 300-400, 270-455, 315-500, 365-550, 25-50, 50-75, … Vill du se fler?"
217,SE,answer_full_se,TRUNCATED,"Följande färger finns i Uteklinker:
- Lava Marsili (Övrigt) – format: 430x120cm- Albero Gelso (Övrigt) – format: 20x120cm40x120cm60x60cm80x80cm80x180cm- Albero Mandorlo (Övrigt) – format: 20x120cm40x120cm60x60cm80x80cm80x180cm- Albero Nocciolo (Övrigt) – format: 20x120cm40x120cm60x60cm80x80cm80x180cm- Alpine Bocote (Övrigt) – format: 20x120cm40x120cm60x60cm80x80cm80x180cm- Alpine Cobolo (Övrigt) – format: 20x120cm40x120cm60x60cm80x80cm80x180cm60x120cm120x240cm30x120cm- Alpine Mix Dark Chevry (Övrigt) – format: 20x120cm40x120cm60x60cm80x80cm80x180cm60x120cm120x240cm30x120cm- Alpine Mogano (Övrigt) – format: 20x120cm40x120cm60x60cm80x80cm80x180cm60x120cm120x240cm30x120cm- Alpine Sarawa (Övrigt) – format: 20x120cm40x120cm60x60cm80x80cm80x180cm60x120cm120x240cm30x120cm- Alpine Sarawa Chevry (Övrigt) – format: 20x120cm40x120cm60x60cm80x80cm80x180cm60x120cm120x240cm30x120cm- Alpine Slavonia (Övrigt) – format: 20x120cm40x120cm60x60cm80x80cm80x180cm60x120cm120x240cm30x120cm- Alpine Slavonia Chevry (Övrigt) – format: 20x120cm40x120cm60x60cm80x80cm80x180cm60x120cm120x240cm30x120cm- Anniversario Grå (Övrigt)
- Anniversario Ljusgrå (Övrigt)
- Anniversario Mörkgrå (Övrigt)
- Antique Dune Carved (Övrigt) – format: 20x120cm40x120cm60x60cm80x80cm80x180cm- Antique Nuit Carved (Övrigt) – format: 20x120cm40x120cm60x60cm80x80cm80x180cm- Antique Opal Carved (Övrigt) – format: 20x120cm40x120cm60x60cm80x80cm80x180cm- Antique Taupe Carved (Beige) – format: 20x120cm40x120cm60x60cm80x80cm80x180cm- Ardesia Bianco (Vit) – format: 20x120cm40x120cm60x60cm80x80cm80x180cm- Ardesia Cenere (Övrigt) – format: 20x120cm40x120cm60x60cm80x80cm80x180cm- Ardesia Grigio (Grå) – format: 20x120cm40x120cm60x60cm80x80cm80x180cm- Ardesia Taupe (Beige) – format: 20x120cm40x120cm60x60cm80x80cm80x180cm- Argresia Svart (Övrigt) – format: 430x120cm- Beton Cemento (Övrigt) – format: 20x120cm40x120cm60x60cm80x80cm60x120cm80x180cm120x240cm30x120cm- Beton Cenere (Övrigt) – format: 20x120cm40x120cm60x60cm80x80cm80x180cm60x120cm120x240cm30x120cm- Beton Sandalo (Beige) – format: 20x120cm40x120cm60x60cm80x80cm80x180cm60x120cm120x240cm30x120cm- Cemento Clay (Brun) – format: 20x120cm40x120cm60x60cm80x80cm80x180cm- Cemento Grit (Övrigt) – format: 20x120cm40x120cm60x60cm80x80cm80x180cm- Cemento Land (Övrigt) – format: 20x120cm40x120cm60x60cm80x80cm80x180cm- Cemento Lime (Övrigt) – format: 20x120cm40x120cm60x60cm80x80cm80x180cm- Cemento Rust (Övrigt) – format: 20x120cm40x120cm60x60cm80x80cm80x180cm- Cortina Basalto (Grå) – format: 20x120cm40x120cm60x60cm80x80cm80x180cm- Cortina Calcite (Övrigt) – format: 20x120cm40x120cm60x60cm80x80cm80x180cm- Cortina Cenere (Övrigt) – format: 20x120cm40x120cm60x60cm80x80cm80x180cm- Cortina Sabbia (Övrigt) – format: 20x120cm40x120cm60x60cm80x80cm80x180cm- Grotta Porfido (Övrigt) – format: 20x120cm40x120cm60x60cm80x80cm80x180cm- Grotta Silver Black (Grå) – format: 20x120cm40x120cm60x60cm80x80cm80x180cm- Grotta Silver White (Grå) – format: 20x120cm40x120cm60x60cm80x80cm80x180cm- Iris Astra (Övrigt) – format: 20x120cm40x120cm60x60cm80x80cm80x180cm- Iris Crono (Övrigt) – format: 20x120cm40x120cm60x60cm80x80cm80x180cm- Iris Geo (Övrigt) – format: 20x120cm40x120cm60x60cm80x80cm80x180cm- Iris Leucos (Vit) – format: 20x120cm40x120cm60x60cm80x80cm80x180cm- Iris Litos (Övrigt) – format: 20x120cm40x120cm60x60cm80x80cm80x180cm- Kvarts Grå (Övrigt) – format: 860x60cm440x120cm560x60cm60x60cm80x80cm100x100cm40x120cm40x180cm60x120cm45x90cm90x90cm- Lava Etna (Övrigt) – format: 430x120cm- Lava Salina (Övrigt) – format: 430x120cm- Lava Vesuvio (Övrigt) – format: 430x120cm- Manhattan Midtown (Övrigt) – format: 430x120cm- Manhattan Nolita (Övrigt) – format: 430x120cm- Manhattan Soho (Övrigt) – format: 430x120cm- Manhattan Tribeca (Övrigt) – format: 430x120cm- Materia Upcendre (Övrigt) – format: 430x120cm- Materia Upcharbon (Övrigt) – format: 430x120cm- Materia Upcrete (Övrigt) – format: 430x120cm- Materia Upivoire (Övrigt) – format: 430x120cm- Meteo Dark (Övrigt) – format: 430x120cm- Meteo Fog (Övrigt) – format: 430x120cm- Meteo Salt (Grå) – format: 430x120cm- Meteo Sand (Beige) – format: 430x120cm- Mista Agate (Övrigt) – format: 430x120cm- Mista Pearl (Övrigt) – format: 430x120cm- Mista Shell (Övrigt) – format: 430x120cm- Mista Tahiti (Övrigt) – format: 430x120cm- Nature Nut (Övrigt) – format: 430x120cm860x60cm440x120cm560x60cm60x60cm80x80cm100x100cm40x120cm40x180cm60x120cm45x90cm90x90cm- Nature Nut Doga (Övrigt) – format: 430x120cm860x60cm440x120cm560x60cm60x60cm80x80cm100x100cm40x120cm40x180cm60x120cm45x90cm90x90cm- Nature Oak (Brun) – format: 430x120cm860x60cm440x120cm560x60cm60x60cm80x80cm100x100cm40x120cm40x180cm60x120cm45x90cm90x90cm- Nature Oak Doga (Brun) – format: 60x60cm45x90cm90x90cm430x120cm860x60cm440x120cm560x60cm80x80cm100x100cm40x120cm40x180cm60x120cm- Nordique Evo Greyge (Grå) – format: 430x120cm- Nordique Evo Gris Fonce (Övrigt) – format: 430x120cm- Nordique Evo Gris Fonce (kopia) (Övrigt) – format: 430x120cm- Nordique Evo Noir (Övrigt) – format: 430x120cm- Quartz Antracite (Antracitgrå) – format: 430x120cm- Quartz Diaspro (Övrigt) – format: 430x120cm- Quartz Madera (Övrigt) – format: 430x120cm- Quartz Prasio (Övrigt) – format: 430x120cm- Roccia Antracite (Antracitgrå) – format: 430x120cm- Roccia Cream (Beige) – format: 430x120cm- Roccia Light Grey (Grå) – format: 430x120cm- Roccia Mud (Beige) – format: 430x120cm- Slate Bly (Övrigt)
- Slate Grafite (Övrigt)
- Slate Grå (Övrigt)
- Stella Bone (Övrigt) – format: 430x120cm- Stella Cement (Övrigt) – format: 430x120cm- Stella Plomb (Grå) – format: 430x120cm- Stone Landstone (Övrigt) – format: 430x120cm- Stone Nightstone (Övrigt) – format: 430x120cm- Stone Silverstone (Grå) – format: 430x120cm- Stone Sunstone (Övrigt) – format: 430x120cm- Strada Saint Luois (Övrigt) – format: 430x120cm- Strada Santa Fe' (Övrigt) – format: 430x120cm- Strada Santa Monica (Övrigt) – format: 430x120cm- Travertin Beige (Beige) – format: 430x120cm- Trentino Avana (Övrigt) – format: 430x120cm- Trentino Canapa (Övrigt) – format: 430x120cm- Trentino Lino (Övrigt) – format: 430x120cm- Trentino Moro (Övrigt) – format: 430x120cm- Trentino Tabacco (Övrigt) – format: 430x120cm- Vintage Bruges (Övrigt) – format: 430x120cm- Vintage Gent (Övrigt) – format: 430x120cm- Vintage Namur (Övrigt) – format: 430x120cm","Följande färger finns i Uteklinker:
- Lava Marsili (Övrigt) – format: 430x120cm- Albero Gelso (Övrigt) – format: 20x120cm40x120cm60x60cm80x80cm80x180cm- Albero Mandorlo (Övrigt) – format: … Vill du se fler?"
217,SE,answer_full_se,FORMAT_NORMALIZED,"Följande färger finns i Uteklinker:
- Lava Marsili (Övrigt) – format: 430x120cm- Albero Gelso (Övrigt) – format: 20x120cm40x120cm60x60cm80x80cm80x180cm- Albero Mandorlo (Övrigt) – format: … Vill du se fler?","Följande färger finns i Uteklinker:
- Lava Marsili (Övrigt) – format: 430x120 cm- Albero Gelso (Övrigt) – format: 20x120 cm40x120 cm60x60 cm80x80 cm80x180 cm- Albero Mandorlo (Övrigt) – format: … Vill du se fler?"
217,EN,answer_en,TRUNCATED,"The following colors are available in Exterior Porcelain:
- Lava Marsili (Other) – size: 430x120cm
- Albero Gelso (Other) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x80cm, 80x180cm
- Albero Mandorlo … Would you like to see more?","The following colors are available in Exterior Porcelain:
- Lava Marsili (Other) – size: 430x120cm
- Albero Gelso (Other) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x80cm, 80x180cm
- Albero Mandorlo … … Vill du se fler?"
217,EN,answer_en,FORMAT_NORMALIZED,"The following colors are available in Exterior Porcelain:
- Lava Marsili (Other) – size: 430x120cm
- Albero Gelso (Other) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x80cm, 80x180cm
- Albero Mandorlo … … Vill du se fler?","The following colors are available in Exterior Porcelain:
- Lava Marsili (Other) – size: 430x120 cm
- Albero Gelso (Other) – sizes: 20x120 cm, 40x120 cm, 60x60 cm, 80x80 cm, 80x180 cm
- Albero Mandorlo … … Vill du se fler?"
217,EN,answer_full_en,TRUNCATED,"The following colors are available in Exterior Porcelain:
- Lava Marsili (Other) – size: 430x120cm
- Albero Gelso (Other) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x80cm, 80x180cm
- Albero Mandorlo (Other) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x80cm, 80x180cm
- Albero Nocciolo (Other) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x80cm, 80x180cm
- Alpine Bocote (Other) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x80cm, 80x180cm
- Alpine Cobolo (Other) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x80cm, 80x180cm, 60x120cm, 120x240cm, 30x120cm
- Alpine Mix Dark Chevry (Other) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x80cm, 80x180cm, 60x120cm, 120x240cm, 30x120cm
- Alpine Mogano (Other) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x80cm, 80x180cm, 60x120cm, 120x240cm, 30x120cm
- Alpine Sarawa (Other) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x80cm, 80x180cm, 60x120cm, 120x240cm, 30x120cm
- Alpine Sarawa Chevry (Other) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x80cm, 80x180cm, 60x120cm, 120x240cm, 30x120cm
- Alpine Slavonia (Other) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x80cm, 80x180cm, 60x120cm, 120x240cm, 30x120cm
- Alpine Slavonia Chevry (Other) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x80cm, 80x180cm, 60x120cm, 120x240cm, 30x120cm
- Anniversario Grey (Other)
- Anniversario Light Grey (Other)
- Anniversario Dark Grey (Other)
- Antique Dune Carved (Other) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x80cm, 80x180cm
- Antique Nuit Carved (Other) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x80cm, 80x180cm
- Antique Opal Carved (Other) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x80cm, 80x180cm
- Antique Taupe Carved (Beige) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x80cm, 80x180cm
- Ardesia Bianco (White) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x80cm, 80x180cm
- Ardesia Cenere (Other) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x80cm, 80x180cm
- Ardesia Grigio (Grey) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x80cm, 80x180cm
- Ardesia Taupe (Beige) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x80cm, 80x180cm
- Argresia Black (Other) – size: 430x120cm
- Beton Cemento (Other) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x80cm, 60x120cm, 80x180cm, 120x240cm, 30x120cm
- Beton Cenere (Other) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x80cm, 80x180cm, 60x120cm, 120x240cm, 30x120cm
- Beton Sandalo (Beige) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x80cm, 80x180cm, 60x120cm, 120x240cm, 30x120cm
- Cemento Clay (Brown) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x80cm, 80x180cm
- Cemento Grit (Other) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x80cm, 80x180cm
- Cemento Land (Other) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x80cm, 80x180cm
- Cemento Lime (Other) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x80cm, 80x180cm
- Cemento Rust (Other) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x80cm, 80x180cm
- Cortina Basalto (Grey) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x80cm, 80x180cm
- Cortina Calcite (Other) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x80cm, 80x180cm
- Cortina Cenere (Other) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x80cm, 80x180cm
- Cortina Sabbia (Other) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x80cm, 80x180cm
- Grotta Porfido (Other) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x80cm, 80x180cm
- Grotta Silver Black (Grey) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x80cm, 80x180cm
- Grotta Silver White (Grey) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x80cm, 80x180cm
- Iris Astra (Other) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x80cm, 80x180cm
- Iris Crono (Other) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x80cm, 80x180cm
- Iris Geo (Other) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x80cm, 80x180cm
- Iris Leucos (White) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x80cm, 80x180cm
- Iris Litos (Other) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x80cm, 80x180cm
- Quartz Grey (Other) – sizes: 860x60cm, 440x120cm, 560x60cm, 60x60cm, 80x80cm, 100x100cm, 40x120cm, 40x180cm, 60x120cm, 45x90cm, 90x90cm
- Lava Etna (Other) – size: 430x120cm
- Lava Salina (Other) – size: 430x120cm
- Lava Vesuvio (Other) – size: 430x120cm
- Manhattan Midtown (Other) – size: 430x120cm
- Manhattan Nolita (Other) – size: 430x120cm
- Manhattan Soho (Other) – size: 430x120cm
- Manhattan Tribeca (Other) – size: 430x120cm
- Materia Upcendre (Other) – size: 430x120cm
- Materia Upcharbon (Other) – size: 430x120cm
- Materia Upcrete (Other) – size: 430x120cm
- Materia Upivoire (Other) – size: 430x120cm
- Meteo Dark (Other) – size: 430x120cm
- Meteo Fog (Other) – size: 430x120cm
- Meteo Salt (Grey) – size: 430x120cm
- Meteo Sand (Beige) – size: 430x120cm
- Mista Agate (Other) – size: 430x120cm
- Mista Pearl (Other) – size: 430x120cm
- Mista Shell (Other) – size: 430x120cm
- Mista Tahiti (Other) – size: 430x120cm
- Nature Nut (Other) – sizes: 430x120cm, 860x60cm, 440x120cm, 560x60cm, 60x60cm, 80x80cm, 100x100cm, 40x120cm, 40x180cm, 60x120cm, 45x90cm, 90x90cm
- Nature Nut Doga (Other) – sizes: 430x120cm, 860x60cm, 440x120cm, 560x60cm, 60x60cm, 80x80cm, 100x100cm, 40x120cm, 40x180cm, 60x120cm, 45x90cm, 90x90cm
- Nature Oak (Brown) – sizes: 430x120cm, 860x60cm, 440x120cm, 560x60cm, 60x60cm, 80x80cm, 100x100cm, 40x120cm, 40x180cm, 60x120cm, 45x90cm, 90x90cm
- Nature Oak Doga (Brown) – sizes: 60x60cm, 45x90cm, 90x90cm, 430x120cm, 860x60cm, 440x120cm, 560x60cm, 80x80cm, 100x100cm, 40x120cm, 40x180cm, 60x120cm
- Nordique Evo Greyge (Grey) – size: 430x120cm
- Nordique Evo Gris Fonce (Other) – size: 430x120cm
- Nordique Evo Gris Fonce (copy) (Other) – size: 430x120cm
- Nordique Evo Noir (Other) – size: 430x120cm
- Quartz Antracite (Anthracite Grey) – size: 430x120cm
- Quartz Diaspro (Other) – size: 430x120cm
- Quartz Madera (Other) – size: 430x120cm
- Quartz Prasio (Other) – size: 430x120cm
- Roccia Antracite (Anthracite Grey) – size: 430x120cm
- Roccia Cream (Beige) – size: 430x120cm
- Roccia Light Grey (Grey) – size: 430x120cm
- Roccia Mud (Beige) – size: 430x120cm
- Slate Bly (Other)
- Slate Grafite (Other)
- Slate Grey (Other)
- Stella Bone (Other) – size: 430x120cm
- Stella Cement (Other) – size: 430x120cm
- Stella Plomb (Grey) – size: 430x120cm
- Stone Landstone (Other) – size: 430x120cm
- Stone Nightstone (Other) – size: 430x120cm
- Stone Silverstone (Grey) – size: 430x120cm
- Stone Sunstone (Other) – size: 430x120cm
- Strada Saint Louis (Other) – size: 430x120cm
- Strada Santa Fe' (Other) – size: 430x120cm
- Strada Santa Monica (Other) – size: 430x120cm
- Travertin Beige (Beige) – size: 430x120cm
- Trentino Avana (Other) – size: 430x120cm
- Trentino Canapa (Other) – size: 430x120cm
- Trentino Lino (Other) – size: 430x120cm
- Trentino Moro (Other) – size: 430x120cm
- Trentino Tabacco (Other) – size: 430x120cm
- Vintage Bruges (Other) – size: 430x120cm
- Vintage Gent (Other) – size: 430x120cm
- Vintage Namur (Other) – size: 430x120cm","The following colors are available in Exterior Porcelain:
- Lava Marsili (Other) – size: 430x120cm
- Albero Gelso (Other) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x80cm, 80x180cm
- Albero Mandorlo … Vill du se fler?"
217,EN,answer_full_en,FORMAT_NORMALIZED,"The following colors are available in Exterior Porcelain:
- Lava Marsili (Other) – size: 430x120cm
- Albero Gelso (Other) – sizes: 20x120cm, 40x120cm, 60x60cm, 80x80cm, 80x180cm
- Albero Mandorlo … Vill du se fler?","The following colors are available in Exterior Porcelain:
- Lava Marsili (Other) – size: 430x120 cm
- Albero Gelso (Other) – sizes: 20x120 cm, 40x120 cm, 60x60 cm, 80x80 cm, 80x180 cm
- Albero Mandorlo … Vill du se fler?"
217,DA,answer_da,TRUNCATED,"Følgende farver findes i Udeklinker:
- Lava Marsili (Øvrigt) – format: 430x120cm
- Albero Gelso (Øvrigt) – format: 20x120cm, 40x120cm, 60x60cm, 80x80cm, 80x180cm
- Albero Mandorlo (Øvrigt) – format: … Vil du se flere?","Følgende farver findes i Udeklinker:
- Lava Marsili (Øvrigt) – format: 430x120cm
- Albero Gelso (Øvrigt) – format: 20x120cm, 40x120cm, 60x60cm, 80x80cm, 80x180cm
- Albero Mandorlo (Øvrigt) – format: … Vill du se fler?"
217,DA,answer_da,FORMAT_NORMALIZED,"Følgende farver findes i Udeklinker:
- Lava Marsili (Øvrigt) – format: 430x120cm
- Albero Gelso (Øvrigt) – format: 20x120cm, 40x120cm, 60x60cm, 80x80cm, 80x180cm
- Albero Mandorlo (Øvrigt) – format: … Vill du se fler?","Følgende farver findes i Udeklinker:
- Lava Marsili (Øvrigt) – format: 430x120 cm
- Albero Gelso (Øvrigt) – format: 20x120 cm, 40x120 cm, 60x60 cm, 80x80 cm, 80x180 cm
- Albero Mandorlo (Øvrigt) – format: … Vill du se fler?"
